team1_strength,team2_strength,team1_recent_form,team2_recent_form,team1_home,toss_win,batting_first,avg_team1_score,avg_team2_score,team1_win_pct,team2_win_pct,pitch_type,venue_city,weather,pressure_match,team1_win
60,83,0,1,0,1,1,196,181,60.60868207683372,61.74912414626173,Batting,Delhi,Humid,0,0
81,74,3,1,0,0,0,165,197,48.678472733258886,40.4708480602734,Batting,Delhi,Humid,1,1
76,66,0,2,0,0,1,145,185,65.49025922203374,48.68142170817084,Batting,Delhi,Clear,0,0
66,80,4,3,1,0,0,155,148,53.1284688621505,59.24341488264129,Batting,Pune,Humid,1,0
84,85,0,2,0,0,0,199,159,69.04684152885231,45.57856294002414,Batting,Pune,Clear,1,0
63,73,0,4,1,1,1,175,198,68.624670083311,49.08131707372814,Batting,Delhi,Clear,1,0
95,96,2,0,1,1,0,151,160,63.19828668000445,54.581352234496876,Batting,Mumbai,Clear,1,1
65,80,3,3,0,1,1,150,149,67.97216488439855,52.66070697909061,Batting,Mumbai,Clear,0,0
90,77,0,0,0,0,0,142,161,61.21288228483335,43.18081569866136,Batting,Pune,Clear,1,1
78,64,2,4,1,0,1,183,168,66.86749569973544,68.14705966766897,Bowling,Delhi,Humid,1,1
98,62,1,4,0,0,0,176,148,47.0942115209892,41.32878161746278,Bowling,Delhi,Clear,0,1
86,82,2,0,1,0,1,145,144,50.36260600530396,62.49228269268454,Batting,Pune,Clear,1,1
69,85,2,0,0,1,0,158,179,62.587901980145844,42.142683132734724,Batting,Mumbai,Clear,0,0
85,96,2,0,0,1,1,157,150,52.73683714619671,54.01887409075238,Batting,Pune,Clear,0,0
78,83,0,4,0,0,0,155,140,65.11982301473554,45.262338749662334,Bowling,Pune,Humid,0,0
98,78,0,1,0,0,1,162,192,66.32916614763326,44.232933892867756,Bowling,Delhi,Humid,1,1
62,84,1,0,0,1,0,182,181,48.99188454162775,43.776939296251754,Batting,Pune,Humid,0,0
72,80,4,3,1,1,1,176,140,64.7035242456872,53.58359910086027,Batting,Mumbai,Clear,1,1
87,71,4,4,0,1,0,148,197,44.627928131954505,55.46454728161877,Batting,Pune,Clear,0,1
79,92,4,2,0,1,1,142,193,50.02590134610547,44.00153480628519,Batting,Delhi,Clear,0,0
87,63,1,2,0,0,1,147,178,55.53894853364167,69.38187190798719,Batting,Mumbai,Humid,0,1
67,66,4,3,1,1,1,177,199,46.79331286311677,47.732976605866696,Bowling,Delhi,Clear,0,1
98,81,4,1,1,1,1,143,185,57.37803488725598,53.765240188083496,Batting,Pune,Humid,1,1
60,92,2,0,1,1,0,151,144,57.360852361529396,46.48808672805724,Bowling,Pune,Clear,1,0
62,76,0,4,1,1,0,183,188,46.20708684552717,54.81767936348636,Batting,Pune,Clear,0,0
72,83,0,0,1,0,0,170,161,63.8692403465637,62.680497473955455,Batting,Delhi,Humid,0,0
87,93,2,4,0,0,1,164,165,58.949334682344904,55.63306042883485,Bowling,Pune,Clear,0,0
84,87,2,2,0,0,1,192,192,49.53281520474863,48.56946612154166,Bowling,Mumbai,Humid,1,0
92,98,2,0,0,0,1,155,145,46.96554350410876,47.45189826201814,Batting,Mumbai,Clear,0,1
97,81,0,3,1,0,1,181,171,66.3625041650348,62.7680321868116,Bowling,Delhi,Humid,0,1
65,76,4,1,1,0,1,193,187,65.07226735673959,43.5471452717879,Batting,Delhi,Clear,1,1
91,93,2,3,0,1,0,153,150,46.89282024566579,51.09899483217608,Bowling,Delhi,Clear,0,0
80,65,1,1,1,1,0,152,149,41.06815679549526,44.54448149961656,Bowling,Pune,Clear,0,1
75,65,2,0,1,1,0,180,186,64.13597787229372,47.73927487883446,Batting,Mumbai,Clear,0,1
80,93,3,0,1,1,1,146,178,58.465256657951294,44.580496974548566,Batting,Mumbai,Clear,0,1
70,60,2,1,0,0,1,151,194,43.02646084160379,66.6031752562728,Bowling,Mumbai,Humid,1,1
96,69,0,2,0,1,1,176,173,57.620746186566855,61.957125970390955,Batting,Delhi,Humid,1,1
95,80,2,4,1,0,1,189,170,53.56548056085083,56.82781738132784,Bowling,Delhi,Clear,1,1
94,64,3,3,1,1,1,143,151,63.23650982421074,46.732756674865996,Bowling,Pune,Humid,0,1
78,61,1,3,1,1,1,141,190,46.2725452647619,55.306804815975845,Batting,Delhi,Humid,0,1
79,81,4,3,1,1,1,174,183,53.59470232915079,55.62499619342717,Bowling,Mumbai,Humid,1,1
77,61,2,0,0,0,0,197,155,44.6873234275575,57.71211176961718,Batting,Pune,Humid,0,1
73,69,3,3,1,1,0,183,177,68.7258168343254,41.802554716681946,Batting,Delhi,Clear,0,1
74,93,3,4,0,0,1,142,142,63.36214470775492,69.1870591359012,Bowling,Delhi,Humid,1,0
90,75,1,4,0,0,1,143,141,62.10167279504189,53.963169118009695,Batting,Mumbai,Humid,1,0
60,98,0,1,0,1,1,177,191,60.706199950624054,67.7959532229731,Bowling,Pune,Clear,0,0
62,81,2,0,1,0,0,151,144,52.70009327399145,40.29424344141929,Bowling,Delhi,Clear,1,0
75,71,3,4,0,0,0,158,150,67.69847247109433,47.42675186905927,Batting,Delhi,Clear,0,0
82,83,1,2,0,1,1,149,197,42.18751035781016,43.11986710940007,Batting,Pune,Clear,1,0
70,99,4,0,1,1,0,140,164,64.09777215036856,63.088485320643144,Bowling,Pune,Clear,1,0
71,97,3,0,1,1,0,156,174,46.456981963171984,49.603751487841336,Batting,Delhi,Clear,0,0
69,69,1,4,1,1,0,155,174,49.72083866901544,65.2147752524724,Bowling,Delhi,Clear,0,0
91,94,0,2,0,1,1,148,161,55.58289186901925,64.97156097147571,Bowling,Mumbai,Clear,1,0
75,91,0,1,1,1,0,196,176,63.479650331667386,60.033843784197096,Bowling,Pune,Humid,0,0
67,66,3,4,0,0,0,192,161,65.1560472296121,59.97345410631931,Bowling,Delhi,Clear,0,0
97,80,3,2,0,1,1,148,194,57.51196750480375,61.00479076219405,Bowling,Delhi,Humid,0,1
71,79,2,0,1,1,1,198,150,52.09106466804056,60.212915038893236,Batting,Delhi,Clear,1,1
83,85,1,2,0,0,0,194,171,68.3950726420963,51.607250730530474,Bowling,Delhi,Clear,0,0
87,63,3,0,0,1,1,148,174,47.39563887518105,60.48482933705638,Bowling,Mumbai,Humid,0,1
67,81,2,4,0,0,0,151,170,64.09283727641906,66.92220907577075,Bowling,Pune,Clear,1,0
87,74,2,4,0,1,0,194,184,58.361488643444595,49.97720475629871,Bowling,Delhi,Clear,1,1
95,99,3,3,1,1,1,180,192,51.306850506556415,68.34667078644861,Bowling,Pune,Humid,1,1
85,80,0,3,0,0,1,154,147,40.041039530906104,40.40744763696309,Bowling,Pune,Humid,1,0
67,74,1,3,1,1,0,141,159,53.39797904045881,50.47247614795712,Batting,Delhi,Humid,0,0
87,81,1,4,0,0,1,150,181,48.30159992626898,43.9629520518622,Batting,Delhi,Humid,0,0
87,87,0,1,0,1,1,150,173,43.13039839976682,43.79859487135071,Bowling,Delhi,Humid,1,0
96,73,3,4,1,1,0,147,143,42.254756960142544,64.46288482034706,Bowling,Mumbai,Humid,1,1
95,86,1,2,0,0,0,194,157,50.42674981934806,67.55104944250368,Bowling,Delhi,Clear,0,1
86,99,3,4,0,1,0,171,190,58.442721662219455,63.33274762698957,Batting,Pune,Clear,0,0
76,87,3,4,0,1,0,145,143,65.12557946094321,69.2984715697768,Bowling,Pune,Clear,1,0
68,85,2,0,0,0,0,192,159,45.506897348419805,46.489869104988124,Bowling,Mumbai,Clear,0,0
92,61,0,0,0,1,0,159,197,52.73931913927149,44.22399736629072,Bowling,Delhi,Clear,0,1
79,84,3,0,0,0,1,178,148,51.75868420426457,55.62111346118841,Bowling,Delhi,Humid,1,1
72,62,4,4,1,1,1,174,155,55.40182027625547,64.87112844227855,Bowling,Mumbai,Humid,1,1
87,67,0,1,1,0,0,147,165,64.28761812428658,41.19517272514179,Bowling,Mumbai,Clear,1,1
88,92,1,2,1,1,1,189,177,56.60935653997704,69.86696982999646,Batting,Delhi,Humid,1,0
72,94,2,2,0,0,1,188,164,65.39964740506883,58.06737787615968,Bowling,Delhi,Clear,0,0
94,65,1,1,0,0,0,182,143,55.55655268206933,69.36825436544132,Bowling,Pune,Humid,1,1
65,98,1,1,0,1,1,173,180,58.11542095543814,50.952448997013306,Bowling,Delhi,Clear,0,0
77,82,0,2,1,1,1,196,198,53.12149727478969,53.74071461600768,Bowling,Delhi,Clear,0,0
64,84,1,3,0,0,0,192,184,64.692867408869,62.57084327192176,Bowling,Pune,Clear,0,0
84,78,3,0,1,1,1,198,180,67.71481619093959,63.781013516839565,Bowling,Pune,Humid,1,1
61,64,1,0,0,0,1,195,177,59.17434214369437,46.99099160050721,Bowling,Pune,Humid,0,1
69,70,2,2,0,1,0,158,192,64.62347347518711,67.89403258923168,Bowling,Pune,Clear,1,0
89,71,2,1,0,1,1,146,158,41.77010001997301,66.02269365504185,Bowling,Mumbai,Humid,1,1
64,69,4,3,1,0,1,170,153,67.18335254339974,40.54615909309596,Batting,Pune,Clear,1,1
92,67,2,2,0,0,1,157,160,45.66775200517374,43.85704317565549,Batting,Mumbai,Clear,0,1
60,83,1,0,1,1,0,179,154,47.69561281977424,54.88291319221202,Batting,Pune,Humid,1,0
77,87,2,4,0,1,0,153,142,41.59990204620239,53.82866542339548,Bowling,Pune,Clear,1,0
91,95,0,1,0,1,1,178,176,68.96200350922177,61.251725651045064,Batting,Pune,Clear,0,0
70,96,2,4,1,1,1,199,192,65.56032548465129,42.69134128159102,Batting,Delhi,Clear,1,0
80,80,3,2,0,1,0,192,189,67.39553812273252,59.3456592009138,Batting,Mumbai,Humid,0,1
85,67,0,0,0,0,0,199,185,65.41648503280045,58.49109793403747,Batting,Pune,Clear,0,1
84,68,4,3,0,1,1,198,155,54.38591658163867,47.00858795434133,Bowling,Delhi,Clear,1,1
81,74,3,4,0,1,0,175,153,67.7224580227229,56.271818928051985,Batting,Mumbai,Clear,1,1
86,99,1,3,1,0,1,156,148,69.08418461281565,46.66621620987946,Batting,Mumbai,Clear,1,0
72,77,1,0,1,0,1,176,186,55.077009303681926,44.40769081301819,Bowling,Delhi,Humid,1,1
92,79,1,4,0,0,0,183,146,45.26874343986515,57.19404803962212,Batting,Mumbai,Clear,0,0
93,65,3,3,0,1,0,148,153,59.75867526889283,69.3242283490171,Bowling,Delhi,Clear,1,1
94,71,3,3,1,0,1,197,145,69.26314869560711,47.10800047515235,Batting,Pune,Humid,1,1
60,61,3,4,0,0,1,159,160,66.16440579576624,50.66008448065456,Batting,Delhi,Humid,0,0
80,66,0,0,1,0,0,184,154,65.85445528437722,47.6971967797014,Batting,Mumbai,Humid,1,1
65,75,0,3,0,0,1,196,191,68.01454050421846,47.99379464939484,Bowling,Mumbai,Humid,1,0
87,62,1,2,1,1,0,167,147,66.8185678165764,52.12576402560042,Batting,Pune,Humid,1,1
76,62,2,4,1,1,0,189,173,63.288449920548786,61.0556653195186,Batting,Delhi,Humid,1,1
64,86,1,1,1,1,0,159,179,61.54818496485482,41.16413572092836,Bowling,Pune,Clear,1,0
90,99,4,1,1,0,0,180,140,47.94301521234263,68.7137258705668,Batting,Delhi,Clear,0,1
64,97,0,0,0,0,0,175,171,58.64020064285348,41.38839638467743,Batting,Delhi,Humid,1,0
97,92,3,2,0,0,1,192,197,55.644658651176684,66.43759545833679,Batting,Delhi,Clear,0,1
62,87,0,3,1,0,0,166,188,65.85832274742974,66.83134296285996,Batting,Pune,Humid,0,0
82,60,3,1,1,0,0,147,190,54.75137720470216,55.7346756277457,Batting,Pune,Clear,0,1
96,67,4,0,1,0,0,171,144,43.832282906280675,44.109904858569024,Bowling,Mumbai,Humid,0,1
96,96,4,2,1,1,0,140,169,40.14917455967048,56.95437911670831,Bowling,Pune,Humid,1,1
69,91,0,2,0,1,0,156,161,60.33619361405996,58.85896479708549,Bowling,Delhi,Clear,1,0
69,96,3,0,1,0,0,196,159,56.497251613814846,65.73276873421334,Batting,Delhi,Humid,0,0
78,63,4,0,1,1,0,148,155,49.92888713075345,56.52686127308709,Batting,Delhi,Clear,1,1
76,89,1,3,1,0,1,159,146,45.06916450113671,52.32128187710015,Batting,Pune,Humid,1,0
80,65,1,0,1,0,1,184,146,54.001459672117065,65.14873581562341,Batting,Mumbai,Humid,0,1
73,78,3,3,1,1,1,171,189,43.00859417436717,69.42855392057857,Batting,Pune,Clear,1,0
68,91,0,3,1,0,1,141,189,50.0832546766343,59.353096154738,Bowling,Mumbai,Humid,0,0
60,68,4,4,1,1,0,171,141,51.37635718706903,66.23161111908428,Bowling,Pune,Clear,0,0
72,71,0,2,0,0,1,184,186,53.96856084513887,57.96205338487192,Bowling,Delhi,Clear,1,0
63,70,1,2,1,0,0,148,153,53.99862254016541,60.69363974230917,Batting,Mumbai,Clear,1,0
60,75,4,2,1,1,1,169,170,47.710169304228316,60.645013526467565,Bowling,Pune,Clear,1,0
99,60,0,4,1,0,1,159,189,65.50632944805963,61.143609605207956,Bowling,Delhi,Clear,0,1
91,80,2,3,0,0,0,177,180,50.66630518770236,49.630403317859006,Bowling,Mumbai,Humid,0,1
93,89,3,3,0,0,0,199,153,46.88761926677549,57.26984188815137,Bowling,Mumbai,Humid,1,1
87,72,3,0,0,1,1,140,144,45.27429650231771,57.82406751921386,Batting,Delhi,Clear,0,1
90,93,2,4,1,0,1,199,150,49.67735183510007,49.45214880139696,Batting,Delhi,Humid,1,0
67,63,1,0,1,0,1,196,179,42.02658648932603,50.49557103110991,Bowling,Pune,Clear,1,1
98,87,4,4,1,0,1,144,144,40.98722568942915,62.86740295050144,Bowling,Pune,Humid,1,1
85,97,3,0,0,1,0,174,168,58.15426590408603,57.48171521851748,Bowling,Delhi,Clear,1,1
93,90,2,1,1,1,1,175,150,58.5744140814757,44.47633443889506,Bowling,Pune,Humid,0,1
62,86,2,2,0,1,1,140,144,55.88764607914869,65.12910966048617,Bowling,Delhi,Clear,1,0
71,64,1,2,0,1,1,153,188,62.86855585695173,66.4934286122296,Bowling,Delhi,Humid,0,1
60,84,1,3,0,1,1,148,193,41.174516328312336,53.984234438734426,Bowling,Pune,Clear,0,0
64,62,0,1,0,0,1,169,171,68.07919324628404,46.26722296068781,Bowling,Pune,Clear,0,0
89,92,3,2,0,1,0,163,175,42.851953697711814,68.42819486214717,Bowling,Mumbai,Humid,0,1
89,63,0,3,1,1,0,143,154,60.2206898318078,66.46808693558728,Batting,Mumbai,Clear,0,1
76,84,2,1,1,0,0,189,158,44.00189766822428,47.33145239025515,Bowling,Pune,Clear,0,1
82,79,4,2,0,1,0,153,161,66.39716299923377,42.86781208908092,Batting,Pune,Humid,1,1
74,93,4,0,1,0,0,164,173,55.32139860835094,53.2196082264732,Batting,Pune,Humid,0,1
96,85,1,4,1,1,1,143,195,42.46880623053928,60.29190959481219,Bowling,Mumbai,Clear,1,1
80,64,4,1,0,0,0,164,156,58.50172338100221,45.26165755659832,Bowling,Pune,Clear,0,1
73,94,4,3,0,0,0,149,151,40.27329831646605,55.39637975295244,Batting,Mumbai,Clear,1,0
61,87,4,1,1,1,1,174,164,63.28066535320734,52.7624648281755,Batting,Mumbai,Clear,1,0
70,88,2,3,1,1,0,194,195,59.5175495993837,66.71653446308397,Bowling,Mumbai,Humid,0,0
98,68,4,1,1,0,0,146,156,46.37874248090522,52.88699898421386,Batting,Mumbai,Clear,1,1
97,97,4,3,1,0,0,181,149,51.24252748528281,56.01329181205113,Bowling,Delhi,Clear,1,1
93,65,4,2,0,0,0,152,167,40.23420083466671,68.65858588005467,Bowling,Pune,Humid,0,1
97,78,0,0,1,0,1,143,196,60.81051444913615,48.990752976236934,Batting,Pune,Humid,0,1
93,70,2,2,0,0,1,189,157,49.68004412529157,48.66972795825824,Bowling,Delhi,Clear,0,1
77,61,1,0,0,0,0,182,190,57.14766745890158,63.98785239826128,Batting,Pune,Humid,0,1
89,68,0,2,1,0,1,196,157,68.70182883743388,48.32616958431906,Bowling,Mumbai,Humid,0,1
74,80,3,2,1,1,0,175,184,48.98400138842755,64.95597610219615,Bowling,Delhi,Humid,0,1
86,83,2,1,1,0,1,195,171,69.70713652261955,42.86606828084935,Batting,Mumbai,Clear,0,1
93,93,2,4,0,1,1,153,153,58.981851580226994,43.33783741928405,Batting,Delhi,Clear,0,0
97,81,3,3,0,1,1,157,195,47.26265998856515,67.03970122488315,Bowling,Mumbai,Clear,1,1
92,62,3,3,0,0,1,147,155,53.10333649063773,56.22436847447306,Bowling,Pune,Humid,0,1
83,71,3,3,0,0,1,171,189,62.213593671507695,61.564428000827164,Batting,Pune,Clear,1,1
74,87,1,0,1,1,1,166,197,53.39433723049244,46.75866675587633,Bowling,Pune,Clear,0,0
89,89,4,3,0,0,1,181,157,42.05522702024657,44.988231051463245,Batting,Delhi,Clear,0,1
76,85,2,3,0,0,1,176,155,45.058109841476266,65.0486278669792,Batting,Pune,Humid,0,0
64,80,4,1,1,1,1,162,156,63.73893237351837,50.758702210697464,Batting,Delhi,Clear,0,1
88,87,4,2,0,1,1,146,146,59.45119227154184,53.650978573659835,Bowling,Mumbai,Clear,1,1
63,85,3,3,0,1,1,151,151,57.094764319964014,40.83915691826077,Batting,Pune,Clear,1,0
69,92,1,4,1,0,0,164,173,45.02865912266204,51.57642202578899,Bowling,Mumbai,Clear,0,0
76,80,0,3,0,0,1,142,149,65.13272336051018,63.11313424374936,Batting,Pune,Humid,1,0
69,94,1,0,0,1,0,165,144,68.8222032875875,64.63825531858508,Bowling,Mumbai,Clear,0,0
76,93,4,0,0,0,1,143,160,41.22661292472009,60.962643666476254,Bowling,Delhi,Clear,1,1
79,77,1,0,0,1,0,181,142,42.34095611961566,60.76539200631227,Batting,Pune,Humid,0,1
83,70,3,3,1,0,0,175,158,66.54173509943695,55.18717799791474,Batting,Delhi,Humid,1,1
64,82,0,1,0,1,0,154,184,64.46656762096384,56.14987987779469,Batting,Delhi,Humid,1,0
93,81,3,4,1,0,1,171,183,58.53803366533881,62.2789524043943,Bowling,Mumbai,Humid,1,1
65,76,0,3,0,1,1,168,174,68.34895626958414,47.41905396483168,Bowling,Pune,Humid,0,0
61,64,4,1,1,0,1,149,145,59.392917339760096,46.94551204738168,Bowling,Delhi,Clear,1,1
72,70,0,1,1,0,1,160,153,46.4795582718851,68.49774471742164,Batting,Mumbai,Humid,0,1
70,89,0,3,1,1,0,193,143,61.859269711507004,40.83069660276326,Batting,Mumbai,Humid,1,0
82,74,0,3,0,0,1,155,184,59.371310342369114,44.183963909955445,Batting,Mumbai,Humid,0,0
75,86,1,1,0,0,1,186,190,69.57234106030089,57.109972786037446,Batting,Pune,Clear,0,0
90,94,1,1,0,1,1,158,157,46.416872091243754,62.135045160950455,Batting,Pune,Clear,0,0
70,92,4,1,1,0,1,168,168,57.93654809087797,56.136732489550354,Bowling,Mumbai,Clear,1,0
75,79,0,3,0,0,1,191,174,63.40502566675367,50.65191988494652,Batting,Pune,Humid,1,0
67,75,2,1,0,0,1,190,191,50.169492680145126,69.33928358058903,Bowling,Mumbai,Clear,0,0
63,93,4,0,0,1,1,157,177,51.39038749294713,61.115580553985374,Batting,Pune,Humid,0,0
99,61,0,3,0,1,1,197,155,66.63705514984963,64.94172523201237,Batting,Pune,Humid,0,1
63,94,0,0,1,1,0,183,159,52.12584638826644,41.207406225646125,Batting,Mumbai,Clear,1,0
84,99,1,2,1,1,0,196,163,58.74198555686843,47.07760331420151,Batting,Mumbai,Clear,1,0
62,87,4,3,0,1,1,155,174,66.67714412580477,51.2251328077474,Batting,Pune,Clear,1,0
91,98,0,2,0,0,1,140,183,46.29479749271684,45.47804194246834,Bowling,Mumbai,Humid,1,0
62,65,0,1,0,0,1,187,190,69.45631889057817,42.18697818127441,Batting,Mumbai,Clear,1,0
86,68,4,1,1,1,1,141,158,61.058606019109774,46.752749937840406,Bowling,Mumbai,Clear,0,1
88,79,2,4,0,0,0,195,195,54.88365082424335,56.00906893711128,Bowling,Mumbai,Clear,0,0
91,60,4,1,1,0,0,154,143,52.92761693052993,60.87235745070116,Bowling,Pune,Clear,0,1
78,67,4,2,1,0,1,178,172,68.63093846654513,63.22062768895243,Bowling,Delhi,Clear,0,1
80,82,2,1,0,0,0,167,141,46.17174482588999,41.288084646031514,Batting,Pune,Humid,1,1
64,62,4,3,0,1,0,140,152,49.35049770537884,52.83958516637773,Batting,Mumbai,Humid,1,1
77,63,0,1,0,1,1,144,197,49.23378266643774,43.66634750756102,Batting,Mumbai,Clear,0,1
87,84,4,4,1,0,1,181,184,48.6701900420339,52.936011593340154,Batting,Pune,Humid,1,1
81,97,2,1,1,0,1,161,169,54.056141356470675,53.01927547360885,Batting,Mumbai,Humid,0,0
80,74,3,2,0,1,0,192,173,69.67537699803499,54.946350601367314,Bowling,Pune,Humid,1,1
65,80,4,2,1,0,0,175,169,66.66360300148652,66.78491878789718,Batting,Delhi,Clear,1,0
60,94,1,1,0,0,1,185,190,49.838487049644584,64.15286507872268,Batting,Mumbai,Humid,0,0
64,73,0,2,0,0,1,152,193,52.68610347190413,59.10162535409175,Bowling,Delhi,Clear,0,0
71,95,0,2,1,1,0,140,163,60.084422391577945,66.56221968800592,Batting,Delhi,Humid,0,0
85,71,1,4,1,1,0,155,187,40.51455042089842,60.3540584951387,Batting,Mumbai,Clear,1,1
93,76,1,3,1,0,1,194,183,64.60460976056943,64.56564882289226,Bowling,Mumbai,Humid,1,1
73,98,4,4,1,0,0,180,172,66.39394171935758,56.9133490295238,Batting,Pune,Humid,1,0
85,68,1,0,0,0,1,161,180,65.71601002973603,55.75654754892702,Bowling,Pune,Clear,0,1
86,94,3,4,0,0,1,171,188,51.251631606566086,61.72291728317154,Bowling,Mumbai,Clear,0,0
68,72,2,1,0,0,0,155,149,53.85998522092625,40.590679359272535,Batting,Pune,Humid,0,1
85,74,1,3,1,0,0,190,157,40.37164965711268,60.7113271489427,Bowling,Delhi,Clear,1,1
81,77,1,1,0,1,0,154,158,51.98186044130652,68.03554655213094,Batting,Delhi,Clear,1,1
89,92,3,0,1,1,1,197,146,53.81280467099805,61.418262394802625,Batting,Mumbai,Clear,0,1
76,65,0,3,1,0,1,185,196,67.20922879205436,41.103811728916554,Batting,Pune,Clear,0,1
85,86,0,2,1,1,1,191,158,66.81963021271741,51.33656922318172,Bowling,Mumbai,Humid,0,0
95,82,4,4,0,0,1,181,163,68.98291192263729,64.28743906813858,Bowling,Delhi,Clear,1,1
60,86,3,1,1,0,1,192,154,66.55314955271561,68.7582565013326,Bowling,Mumbai,Humid,1,0
67,93,2,0,1,1,1,151,180,40.24602128282937,51.10490066909132,Bowling,Mumbai,Humid,0,0
94,97,2,2,1,1,0,199,181,59.24382556996659,65.23582167630724,Bowling,Mumbai,Clear,0,1
74,73,3,4,1,0,1,140,162,42.047130493091224,65.91429625904539,Bowling,Mumbai,Clear,0,1
81,95,2,2,1,0,1,192,191,48.17782859139956,43.6985919797815,Bowling,Delhi,Clear,1,0
73,67,0,4,1,1,1,156,191,57.34922888411741,65.37365400156062,Bowling,Mumbai,Clear,1,0
85,94,2,3,1,1,1,180,143,61.01841455222616,49.72749686915845,Bowling,Mumbai,Humid,1,0
87,78,2,2,1,0,0,194,177,59.63896077751286,57.79713164696252,Bowling,Pune,Humid,0,1
82,89,3,2,1,0,1,190,143,41.4717510222593,56.16886358069263,Bowling,Mumbai,Clear,0,1
73,73,3,2,1,0,0,196,144,43.10811608708656,59.89161591208362,Batting,Pune,Humid,0,1
83,79,2,3,1,1,0,189,180,43.8576043879382,62.21393952834191,Bowling,Mumbai,Clear,0,1
61,84,1,0,1,0,1,167,183,42.74243130309073,53.2264329285574,Batting,Pune,Humid,0,0
85,99,3,4,0,1,1,146,162,45.347032698079666,66.64932466447397,Batting,Mumbai,Humid,0,0
73,83,4,2,0,0,0,148,179,60.65463373934678,64.28495264684685,Batting,Pune,Humid,0,0
66,73,4,3,1,1,0,161,192,64.92511753477459,63.56263277943579,Batting,Mumbai,Clear,0,1
62,85,0,0,1,1,1,165,176,52.26441670220231,53.74740525802875,Bowling,Mumbai,Clear,0,0
82,97,2,4,1,1,0,192,150,60.78344519285031,41.12718657533831,Batting,Pune,Humid,0,0
77,82,1,3,0,1,1,151,194,46.000487837974795,54.76769219136833,Batting,Mumbai,Clear,0,0
97,81,0,4,0,0,1,146,150,69.19840454900225,66.95336602432549,Batting,Mumbai,Clear,1,0
94,78,2,2,0,1,0,185,152,50.49992568572855,45.71350466822557,Bowling,Mumbai,Humid,0,1
74,62,3,0,1,1,1,186,153,65.37600718614505,69.47777416031764,Batting,Mumbai,Clear,0,1
84,78,4,3,1,1,1,154,199,68.36099117888162,64.23071860039514,Batting,Delhi,Clear,1,1
96,68,1,0,1,0,1,177,147,65.94141888625907,61.29489376846195,Bowling,Mumbai,Humid,0,1
87,87,4,2,1,0,0,160,164,42.012029546208666,60.31479873766962,Bowling,Delhi,Humid,1,1
69,79,3,0,0,0,0,153,157,59.50921471921768,57.61077645801288,Bowling,Delhi,Humid,1,1
98,66,2,0,1,0,0,141,190,43.602721197146536,61.620109697473964,Bowling,Mumbai,Humid,0,1
76,73,3,1,0,0,1,147,183,40.1698900157739,52.657166686579615,Bowling,Pune,Clear,0,1
98,68,3,0,0,0,0,184,183,41.55350331829202,65.3586432406039,Bowling,Pune,Clear,1,1
81,78,4,4,1,1,0,194,157,67.48447589341171,60.890378682858426,Bowling,Mumbai,Humid,0,1
85,73,1,3,0,1,0,145,149,67.25390542781182,63.13759337138647,Bowling,Delhi,Humid,0,1
84,97,3,1,0,1,1,176,146,46.77473163292102,63.77462266497939,Bowling,Pune,Clear,0,0
76,95,4,3,0,0,1,176,199,56.41183644395879,42.76210137126708,Batting,Mumbai,Clear,1,0
72,99,1,3,0,1,0,196,189,68.65084786797779,41.66922318063214,Bowling,Mumbai,Clear,1,0
79,76,2,2,1,1,0,172,183,54.90118389090288,64.02957605454208,Batting,Delhi,Humid,0,1
84,89,2,2,1,0,0,180,153,51.80733460437274,47.78152063114739,Batting,Pune,Humid,0,0
63,68,0,1,0,1,1,145,154,54.497460821338734,57.45909422535443,Bowling,Mumbai,Humid,1,0
69,92,4,2,1,0,0,191,155,63.70647284655833,53.311325656569586,Bowling,Pune,Humid,1,0
62,84,1,2,0,1,1,165,141,54.31832897599706,40.661176110029025,Bowling,Mumbai,Clear,0,0
77,73,3,2,1,0,1,178,169,63.498330438471086,41.208437744988146,Bowling,Mumbai,Humid,0,1
95,70,2,3,1,0,1,180,169,52.950923369227986,64.81375726836387,Batting,Mumbai,Humid,0,1
81,94,1,1,1,0,0,176,157,47.56017013634148,58.23032684466172,Batting,Delhi,Clear,1,0
93,73,4,3,1,1,0,153,170,49.79418189455862,55.715292362105345,Bowling,Delhi,Humid,1,1
67,89,0,4,1,1,1,176,183,42.33470393911498,68.33056250415251,Batting,Delhi,Clear,0,0
99,63,2,3,0,0,1,147,187,54.921434332278295,45.193450777865344,Bowling,Pune,Humid,1,1
78,63,1,4,1,0,1,178,152,44.44332774667069,47.73912518976395,Batting,Delhi,Clear,0,1
96,87,1,0,0,1,1,152,159,64.34641019004198,62.70217234706882,Batting,Delhi,Clear,0,1
65,67,1,0,0,1,0,152,188,52.61771722470682,63.25705683873788,Bowling,Pune,Clear,0,1
85,61,4,4,1,0,0,179,189,62.950069719751696,52.146915893174935,Bowling,Pune,Humid,0,1
93,81,4,4,0,1,1,182,174,68.633812826159,68.5293530393128,Batting,Pune,Humid,0,1
65,75,4,3,1,1,1,167,162,65.48433849139708,68.14763733145512,Bowling,Pune,Humid,1,0
96,88,3,4,0,1,1,197,181,68.54391039237458,40.372291451804784,Batting,Delhi,Humid,1,1
92,89,1,1,0,0,0,157,172,57.03809580612191,45.16983707022175,Bowling,Delhi,Humid,0,1
